""	"id"	"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"padj"
"NA.332"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.333"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.334"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.335"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.336"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.337"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.338"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.339"	NA	NA	NA	NA	NA	NA	NA	NA
"1105"	"4930414L22Rik"	204.523596357602	258.876711410802	150.170481304402	0.580084938834465	-0.785663932813852	0.000247419722182561	0.00476276363821435
"NA.340"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.341"	NA	NA	NA	NA	NA	NA	NA	NA
"1115"	"4930422G04Rik"	469.175903458912	573.280394392779	365.071412525046	0.636811263904693	-0.651062240419553	0.00132350693212362	0.0175788619548702
"NA.342"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.343"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.344"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.345"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.346"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.347"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.348"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.349"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.350"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.351"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.352"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.353"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.354"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.355"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.356"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.357"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.358"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.359"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.360"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.361"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.362"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.363"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.364"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.365"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.366"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.367"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.368"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.369"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.370"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.371"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.372"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.373"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.374"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.375"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.376"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.377"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.378"	NA	NA	NA	NA	NA	NA	NA	NA
"1183"	"4930455C21Rik"	360.78776461362	296.087043322838	425.488485904403	1.43703851789446	0.523098731823486	0.00458100543031977	0.044711902027423
"NA.379"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.380"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.381"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.382"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.383"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.384"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.385"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.386"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.387"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.388"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.389"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.390"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.391"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.392"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.393"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.394"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.395"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.396"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.397"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.398"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.399"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.400"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.401"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.402"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.403"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.404"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.405"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.406"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.407"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.408"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.409"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.410"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.411"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.412"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.413"	NA	NA	NA	NA	NA	NA	NA	NA
"1239"	"4930502E09Rik"	4.82397638122261	8.69328377710449	0.954668985340735	0.109816843648317	-3.18682874378448	0.00474986235353401	0.045814581428178
"NA.414"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.415"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.416"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.417"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.418"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.419"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.420"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.421"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.422"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.423"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.424"	NA	NA	NA	NA	NA	NA	NA	NA
"1260"	"4930512B01Rik"	50.8659380777365	80.2468687400647	21.4850074154082	0.267736395858664	-1.90111482383662	1.58790095774298e-08	9.48376475987088e-07
"NA.425"	NA	NA	NA	NA	NA	NA	NA	NA
"1262"	"4930513N10Rik"	86.0873034849407	108.368669799581	63.8059371703004	0.588785829781839	-0.764185144194662	0.00418248231659016	0.0418178678183685
"NA.426"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.427"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.428"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.429"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.430"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.431"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.432"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.433"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.434"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.435"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.436"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.437"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.438"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.439"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.440"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.441"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.442"	NA	NA	NA	NA	NA	NA	NA	NA
"1283"	"4930523C07Rik"	546.502814079164	406.856963998223	686.148664160105	1.68646164346618	0.753999506372402	3.38929059581008e-05	0.000916531251523635
"NA.443"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.444"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.445"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.446"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.447"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.448"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.449"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.450"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.451"	NA	NA	NA	NA	NA	NA	NA	NA
"1303"	"4930528F23Rik"	11.0533694545504	18.6352505916544	3.47148831744635	0.186286108704169	-2.42440799790685	0.000322230497268782	0.00583541313176407
"NA.452"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.453"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.454"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.455"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.456"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.457"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.458"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.459"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.460"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.461"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.462"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.463"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.464"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.465"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.466"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.467"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.468"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.469"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.470"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.471"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.472"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.473"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.474"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.475"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.476"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.477"	NA	NA	NA	NA	NA	NA	NA	NA
"1345"	"4930550L24Rik"	10.1682525651549	2.84099890431238	17.4955062259975	6.15822350351523	2.62251422879254	0.000407727451988867	0.00702404971492186
"NA.478"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.479"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.480"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.481"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.482"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.483"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.484"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.485"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.486"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.487"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.488"	NA	NA	NA	NA	NA	NA	NA	NA
"1365"	"4930562F07Rik"	164.905742951124	111.525930664889	218.285555237358	1.95726279920728	0.968837477813816	1.55585942202637e-05	0.000466163395267271
"NA.489"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.490"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.491"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.492"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.493"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.494"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.495"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.496"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.497"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.498"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.499"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.500"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.501"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.502"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.503"	NA	NA	NA	NA	NA	NA	NA	NA
"1388"	"4930572J05Rik"	463.498504121671	353.799981012908	573.197027230434	1.62011604859165	0.696097156771199	0.000187850926063113	0.00382266012803519
"NA.504"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.505"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.506"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.507"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.508"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.509"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.510"	NA	NA	NA	NA	NA	NA	NA	NA
"1405"	"4930583H14Rik"	16.575437539412	6.89324666935065	26.2576284094734	3.80918160468889	1.92948107076774	0.000318387208271395	0.00578323270452281
"NA.511"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.512"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.513"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.514"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.515"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.516"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.517"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.518"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.519"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.520"	NA	NA	NA	NA	NA	NA	NA	NA
"1423"	"4930599N23Rik"	102.503679015237	159.819846716508	45.1875113139651	0.282740299420508	-1.82245056746449	2.21159070548111e-12	2.29255526176797e-10
"1424"	"4931402G19Rik"	35.0350550863303	21.0399905298527	49.0301196428078	2.33032992924788	1.22053422680785	0.000954851096159581	0.0139567659817102
"1426"	"4931403G20Rik"	33.7752090059032	54.6449093435459	12.9055086682605	0.236170373842606	-2.0821000962449	1.76129260575611e-07	8.51700663003294e-06
"NA.521"	NA	NA	NA	NA	NA	NA	NA	NA
"1429"	"4931406H21Rik"	12.7710342572058	20.991100068124	4.55096844628755	0.216804666335635	-2.2055322864113	0.00028836185427113	0.00536757767336261
"1430"	"4931406P16Rik"	587.968882486515	731.760659828686	444.177105144344	0.606997792486318	-0.720236825152423	7.47829826482725e-05	0.00178893986475715
"NA.522"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.523"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.524"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.525"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.526"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.527"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.528"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.529"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.530"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.531"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.532"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.533"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.534"	NA	NA	NA	NA	NA	NA	NA	NA
"1466"	"4932416H05Rik"	76.2006143186933	101.131530794363	51.269697843024	0.506960563538527	-0.980054570538948	0.000547076637603704	0.00891384039065763
"NA.535"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.536"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.537"	NA	NA	NA	NA	NA	NA	NA	NA
"1472"	"4932438A13Rik"	1213.97515251586	1576.76875253872	851.181552493004	0.539826497146482	-0.889432302292255	0.000844071492952768	0.0125826244623319
"NA.538"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.539"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.540"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.541"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.542"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.543"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.544"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.545"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.546"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.547"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.548"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.549"	NA	NA	NA	NA	NA	NA	NA	NA
"1497"	"4933403F05Rik"	808.268965497631	956.915001729476	659.622929265786	0.689322382942706	-0.53674923315303	0.00235529949080564	0.027423179144001
"NA.550"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.551"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.552"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.553"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.554"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.555"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.556"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.557"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.558"	NA	NA	NA	NA	NA	NA	NA	NA
"1520"	"4933407H18Rik"	213.383704153821	282.297307186979	144.470101120662	0.511765778286269	-0.966444417121936	6.49825246018223e-06	0.000218266256283625
"NA.559"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.560"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.561"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.562"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.563"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.564"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.565"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.566"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.567"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.568"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.569"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.570"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.571"	NA	NA	NA	NA	NA	NA	NA	NA
"1552"	"4933421E11Rik"	156.845135976239	123.740665114618	189.94960683786	1.53506211286253	0.618297032211603	0.00482233440150907	0.046217027417651
"NA.572"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.573"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.574"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.575"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.576"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.577"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.578"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.579"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.580"	NA	NA	NA	NA	NA	NA	NA	NA
"1581"	"4933431G14Rik"	24.4720693773515	39.3028312057345	9.64130754896856	0.245308219616551	-2.02733251936379	7.37045353338254e-06	0.000242592829163542
"NA.581"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.582"	NA	NA	NA	NA	NA	NA	NA	NA
"1594"	"4933436C20Rik"	31.0099910788081	43.6769393210501	18.343042836566	0.419970884446236	-1.25163878204606	0.00345185873869634	0.0364091984808149
"NA.583"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.584"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.585"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.586"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.587"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.588"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.589"	NA	NA	NA	NA	NA	NA	NA	NA
"1616"	"5033406O09Rik"	130.441698803173	82.7844681863157	178.09892942003	2.15135681030406	1.1052468207934	2.95693912860692e-06	0.000109967651675635
"1619"	"5133401N09Rik"	189.451826539736	133.865590779594	245.038062299879	1.83047832436139	0.872220690047	0.00127521785004715	0.0171582830187822
"NA.590"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.591"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.592"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.593"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.594"	NA	NA	NA	NA	NA	NA	NA	NA
"1633"	"5430407P10Rik"	181.520849151407	61.7040601890323	301.337638113781	4.88359497236687	2.28794355339898	2.424713037082e-17	3.73799564528616e-15
"1634"	"5430411K18Rik"	933.246039428564	1157.59061607694	708.901462780189	0.612393926604768	-0.707468119856048	0.00371256141492071	0.0383744815134239
"NA.595"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.596"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.597"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.598"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.599"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.600"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.601"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.602"	NA	NA	NA	NA	NA	NA	NA	NA
"1664"	"5730437N04Rik"	690.489689875422	535.903120278822	845.076259472022	1.57691983400347	0.657109319592359	0.000188570735324798	0.00382592840613429
"NA.603"	NA	NA	NA	NA	NA	NA	NA	NA
"1674"	"5730508B09Rik"	782.357297273586	944.718876753582	619.995717793591	0.656275356669209	-0.607626834388174	0.000628559450223542	0.00999764268402296
"NA.604"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.605"	NA	NA	NA	NA	NA	NA	NA	NA
"1687"	"5830418K08Rik"	983.450375398743	1262.08486220925	704.815888588232	0.558453642613594	-0.840490567710099	5.24461428801297e-05	0.00131278828736427
"NA.606"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.607"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.608"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.609"	NA	NA	NA	NA	NA	NA	NA	NA
"1726"	"6330503K22Rik"	690.340851496783	941.205817044275	439.475885949291	0.466928569703705	-1.09872623021204	1.78162811680063e-06	7.00113863676099e-05
"NA.610"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.611"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.612"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.613"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.614"	NA	NA	NA	NA	NA	NA	NA	NA
"1748"	"6530418L21Rik"	26.2285960126963	15.5240809934342	36.9331110319585	2.37908518047408	1.25040692676412	0.002330519367646	0.0272251151776107
"1750"	"6720401G13Rik"	274.748656200775	336.608784588939	212.88852781261	0.63245089718198	-0.660974620047951	0.00285338638457385	0.0316717109037283
"1758"	"6820431F20Rik"	34.4804681192485	46.7373752577047	22.2235609807923	0.475498695813662	-1.07248671078521	0.00461108677652604	0.0449083003176027
"NA.615"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.616"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.617"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.618"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.619"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.620"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.621"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.622"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.623"	NA	NA	NA	NA	NA	NA	NA	NA
"1771"	"8030462N17Rik"	443.198675858061	582.171848494764	304.225503221359	0.522569931898889	-0.936303978932703	0.00020813908614884	0.00415288130184362
"NA.624"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.625"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.626"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.627"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.628"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.629"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.630"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.631"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.632"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.633"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.634"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.635"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.636"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.637"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.638"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.639"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.640"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.641"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.642"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.643"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.644"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.645"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.646"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.647"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.648"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.649"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.650"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.651"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.652"	NA	NA	NA	NA	NA	NA	NA	NA
"1881"	"9530082P21Rik"	119.015224071572	91.6443526279138	146.386095515231	1.59732805478559	0.675660639867627	0.00500069796591542	0.0472486061871222
"NA.653"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.654"	NA	NA	NA	NA	NA	NA	NA	NA
"1887"	"9830001H06Rik"	555.870998661178	686.399448337721	425.342548984636	0.619672043756306	-0.690423211689851	0.00149263142844006	0.0193228081844886
"1889"	"9830132P13"	14.2319795495409	22.7377884157418	5.72617068334005	0.251834988462454	-1.98944935839686	0.000760258379968418	0.0115719665818484
"1895"	"9930014A18Rik"	112.1160992896	140.826264213265	83.4059343659344	0.592261215135449	-0.755694482102142	0.00115602526306103	0.0161013341079783
"NA.655"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.656"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.657"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.658"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.659"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.660"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.661"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.662"	NA	NA	NA	NA	NA	NA	NA	NA
"1940"	"A330069E16Rik"	20.7683431614478	11.8484419361297	29.688244386766	2.50566652955753	1.32519442417058	0.00392404372691606	0.0398973938570377
"NA.663"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.664"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.665"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.666"	NA	NA	NA	NA	NA	NA	NA	NA
"1950"	"A430071A18Rik"	29.1756159586889	40.7990252529105	17.5522066644673	0.430211421857809	-1.2168822669212	0.00184877497713308	0.022808723845793
"NA.667"	NA	NA	NA	NA	NA	NA	NA	NA
"1955"	"A430090L17Rik"	4.24647110606127	8.19361936316556	0.299322848956986	0.0365312123605098	-4.77472655659295	0.00120118847527596	0.0164384192174147
"NA.668"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.669"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.670"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.671"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.672"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.673"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.674"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.675"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.676"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.677"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.678"	NA	NA	NA	NA	NA	NA	NA	NA
